qid,test_id,source_file,type,question_text,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
7,math_grade8_2014,math-grade8-2014.js,multiple-choice,"Dora bought a total of 48 cupcakes. Each cupcake cost $0.55, including tax. Of the cupcakes she bought, 3 8 were vanilla cupcakes. What was the total cost of only the vanilla cupcakes?",7,0.4709915847039776,2.4826476230961907,0:0.0751|1:0.0751|2:0.0752|3:0.0752|4:0.0759|5:0.0773|6:0.0752|7:0.4710
8,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which list of numbers is ordered from greatest to least?,7,0.51399288770746,2.363783613083166,0:0.0690|1:0.0690|2:0.0691|3:0.0690|4:0.0695|5:0.0713|6:0.0691|7:0.5140
9,math_grade8_2014,math-grade8-2014.js,multiple-choice,"Emil bought a camera for $268.26, including tax. He made a down payment of $12.00 and paid the balance in 6 equal monthly payments. What was Emil's monthly payment for this camera?",7,0.28430771711352715,2.8424238514178533,0:0.0909|1:0.0909|2:0.0911|3:0.0911|4:0.0950|5:0.1647|6:0.0920|7:0.2843
10,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which pair of numbers are both between 6 and 7?,7,0.39172677461078037,2.6735324795523923,0:0.0866|1:0.0866|2:0.0867|3:0.0867|4:0.0880|5:0.0869|6:0.0868|7:0.3917
11,math_grade8_2014,math-grade8-2014.js,free-response,Kyle caught 9 insects for his science project in the first week. He caught 13 insects in the second week. What is the percent increase in the number of insects Kyle caught from the first week to the second week? Round your answer to the nearest whole percent.,7,0.4860745880616727,2.4421922490930053,0:0.0730|1:0.0730|2:0.0730|3:0.0736|4:0.0736|5:0.0746|6:0.0731|7:0.4861
12,math_grade8_2014,math-grade8-2014.js,multiple-choice,"Which number in this list is NOT an integer? 12 4 , -4², 25 , -4.8",7,0.6807176107000705,1.7999382643289252,0:0.0456|1:0.0456|2:0.0456|3:0.0456|4:0.0457|5:0.0457|6:0.0456|7:0.6807
13,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which statement best describes 50 ?,7,0.44142244489567717,2.035928426507816,0:0.0335|1:0.0335|2:0.0335|3:0.0335|4:0.0335|5:0.0335|6:0.3576|7:0.4414
14,math_grade8_2014,math-grade8-2014.js,multiple-choice,What is the value of 8 3 n³ when n = 3 2 ?,2,0.6384018318125553,1.9591146640231274,0:0.0512|1:0.0512|2:0.6384|3:0.0516|4:0.0524|5:0.0514|6:0.0515|7:0.0523
15,math_grade8_2014,math-grade8-2014.js,multiple-choice,"For the rectangle shown, which equation can be used to find the value of x ?",4,0.6880324558022411,1.6662280667244185,0:0.0298|1:0.0298|2:0.1325|3:0.0298|4:0.6880|5:0.0299|6:0.0303|7:0.0299
16,math_grade8_2014,math-grade8-2014.js,multiple-choice,What is the area of this polygon?,4,0.5774677652782461,2.168811874037106,0:0.0603|1:0.0603|2:0.0603|3:0.0604|4:0.5775|5:0.0604|6:0.0604|7:0.0604
17,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which grid shows only a translation of the shaded polygon to create the unshaded polygon?,4,0.6324832513160776,1.9804842878090898,0:0.0522|1:0.0522|2:0.0522|3:0.0527|4:0.6325|5:0.0525|6:0.0524|7:0.0533
18,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which of the following could be the measurements of two supplementary angles?,4,0.41092113437395644,2.1254199910156433,0:0.0375|1:0.0375|2:0.0375|3:0.0377|4:0.4109|5:0.0377|6:0.3636|7:0.0377
19,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which number has a value between − 9 and π?,7,0.5633442472382574,1.8825263025731793,0:0.0301|1:0.0301|2:0.2560|3:0.0301|4:0.0301|5:0.0301|6:0.0301|7:0.5633
20,math_grade8_2014,math-grade8-2014.js,multiple-choice,Josh has two rectangular prisms. The length of the second prism is 10 times the length of the first prism. The heights and widths of the two prisms are the same. Which best describes the volume of the second prism?,4,0.7361658033431041,1.573150536942287,0:0.0376|1:0.0376|2:0.0376|3:0.0376|4:0.7362|5:0.0380|6:0.0377|7:0.0378
21,math_grade8_2014,math-grade8-2014.js,multiple-choice,This figure is formed by a square and an isosceles trapezoid. What is the perimeter of this figure?,4,0.7160601784588669,1.657867770192658,0:0.0404|1:0.0404|2:0.0414|3:0.0404|4:0.7161|5:0.0404|6:0.0405|7:0.0405
22,math_grade8_2014,math-grade8-2014.js,multiple-choice,The radius of the base of a cone is 6 inches. The height of the cone is 6 inches. Which is closest to the volume of the cone?,4,0.69676952598944,1.7364795400554769,0:0.0433|1:0.0433|2:0.0433|3:0.0433|4:0.6968|5:0.0433|6:0.0433|7:0.0434
23,math_grade8_2014,math-grade8-2014.js,multiple-choice,One piece of a stained glass is transformed three times. What transformation was used to create this section of the stained glass window?,4,0.597140037495096,2.1035008541339013,0:0.0570|1:0.0570|2:0.0570|3:0.0572|4:0.5971|5:0.0596|6:0.0571|7:0.0580
24,math_grade8_2014,math-grade8-2014.js,multiple-choice,A three-dimensional figure is constructed using identical cubes. Three views of this figure are shown. Which could be this three-dimensional figure?,4,0.7770499439935928,1.3914170621677007,0:0.0318|1:0.0318|2:0.0320|3:0.0318|4:0.7770|5:0.0318|6:0.0318|7:0.0319
25,math_grade8_2014,math-grade8-2014.js,multiple-choice,"A wire connects the top of a flagpole to the ground as shown. Which is closest to the height, h , of the flagpole?",4,0.8001640918001263,1.2826100772981062,0:0.0285|1:0.0285|2:0.0285|3:0.0285|4:0.8002|5:0.0285|6:0.0286|7:0.0286
26,math_grade8_2014,math-grade8-2014.js,multiple-choice,Raymond needs to cover the entire surface of this square-based pyramid with paper. What is the minimum amount of paper he will need?,4,0.4489108124074136,2.5395507475614165,0:0.0785|1:0.0785|2:0.0786|3:0.0785|4:0.4489|5:0.0788|6:0.0787|7:0.0796
27,math_grade8_2014,math-grade8-2014.js,multiple-select,Look at the angles. Identify each angle that is adjacent to Angle 2.,4,0.5720026130641883,2.186265089236664,0:0.0602|1:0.0602|2:0.0604|3:0.0603|4:0.5720|5:0.0655|6:0.0607|7:0.0606
28,math_grade8_2014,math-grade8-2014.js,multiple-select,Identify each three-dimensional figure that could be represented by these three views.,4,0.7398302937190059,1.557354275766198,0:0.0369|1:0.0369|2:0.0369|3:0.0370|4:0.7398|5:0.0384|6:0.0370|7:0.0371
29,math_grade8_2014,math-grade8-2014.js,multiple-choice,What is the solution of this equation? x = 5x + 6,6,0.7468486381814083,1.5269018918534036,0:0.0358|1:0.0358|2:0.0359|3:0.0364|4:0.0367|5:0.0359|6:0.7468|7:0.0366
30,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which line appears to contain both ordered pairs shown in this table?,7,0.4128993580057706,2.0567410747268777,0:0.0342|1:0.0342|2:0.0342|3:0.0342|4:0.3819|5:0.0342|6:0.0342|7:0.4129
31,math_grade8_2014,math-grade8-2014.js,multiple-select,Identify each equation that illustrates the commutative property of multiplication.,7,0.6373365056549608,1.9620754767704527,0:0.0505|1:0.0505|2:0.0505|3:0.0505|4:0.0506|5:0.0595|6:0.0507|7:0.6373
32,math_grade8_2014,math-grade8-2014.js,multiple-choice,"The hourly wages of the 25 employees at a restaurant are shown. Based on the graph, what is the mean hourly wage of the 25 employees at this restaurant?",7,0.41759518713112753,2.058740589395777,0:0.0343|1:0.0343|2:0.0343|3:0.0343|4:0.3764|5:0.0343|6:0.0344|7:0.4176
33,math_grade8_2014,math-grade8-2014.js,multiple-choice,What value of x makes this equation true? 5x + 8 + 3x = 26 + 6x,6,0.7485468020936057,1.519273784124295,0:0.0349|1:0.0349|2:0.0353|3:0.0355|4:0.0380|5:0.0352|6:0.7485|7:0.0378
34,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which line appears to be a graph of the equation shown? y = -2x - 1,7,0.644402338875215,1.6621226004778784,0:0.0242|1:0.0242|2:0.0242|3:0.0242|4:0.2101|5:0.0242|6:0.0243|7:0.6444
35,math_grade8_2014,math-grade8-2014.js,multiple-choice,Two fair coins are flipped at the same time. What is the probability that both display tails?,4,0.5609858812513667,2.2217014027005906,0:0.0624|1:0.0624|2:0.0625|3:0.0628|4:0.5610|5:0.0628|6:0.0627|7:0.0634
36,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which graph appears to contain all the ordered pairs in this relation?,7,0.6389824478385685,1.957027995314299,0:0.0515|1:0.0515|2:0.0515|3:0.0515|4:0.0518|5:0.0516|6:0.0516|7:0.6390
37,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which graph best represents the solution to 7 8 ≥ 1 4 x + 1 2 ?,7,0.6169945333561051,1.7938873869701282,0:0.0292|1:0.0292|2:0.0292|3:0.0292|4:0.0292|5:0.0292|6:0.2079|7:0.6170
38,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which of these best describes the relationship of the data shown on this scatterplot?,7,0.6245376518139778,1.6952003243685214,0:0.0244|1:0.0244|2:0.0244|3:0.0244|4:0.2291|5:0.0244|6:0.0244|7:0.6245
39,math_grade8_2014,math-grade8-2014.js,multiple-choice,What is the solution to n + 4 2 - 3 = 13 ?,6,0.6627996740187547,1.868754987617385,0:0.0481|1:0.0481|2:0.0481|3:0.0482|4:0.0482|5:0.0482|6:0.6628|7:0.0483
40,math_grade8_2014,math-grade8-2014.js,multiple-choice,"The graph shows Anna's height on each of her last five birthdays. Based on the graph, between which two consecutive years was the increase in Anna's height the greatest?",7,0.7446504772805992,1.536502520080449,0:0.0364|1:0.0364|2:0.0364|3:0.0365|4:0.0367|5:0.0365|6:0.0364|7:0.7447
41,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which best represents y = x - 1 ?,7,0.7576390295950122,1.4793376599177435,0:0.0346|1:0.0346|2:0.0346|3:0.0346|4:0.0346|5:0.0347|6:0.0346|7:0.7576
42,math_grade8_2014,math-grade8-2014.js,multiple-choice,What is the range of this relation?,7,0.5226718621026275,2.338538136078621,0:0.0679|1:0.0679|2:0.0689|3:0.0680|4:0.0681|5:0.0682|6:0.0683|7:0.5227
43,math_grade8_2014,math-grade8-2014.js,multiple-choice,What is the solution of this inequality? 1.6 ≥ 0.8x + 4,6,0.5966151208355791,2.1052521470565204,0:0.0570|1:0.0570|2:0.0570|3:0.0572|4:0.0580|5:0.0572|6:0.5966|7:0.0600
44,math_grade8_2014,math-grade8-2014.js,multiple-choice,"Which is the greatest value in the range of y = -5x + 3 for the domain {-2, 0, 1, 3}?",7,0.40214292580095923,2.43171259020885,0:0.0559|1:0.0559|2:0.2620|3:0.0559|4:0.0561|5:0.0561|6:0.0560|7:0.4021
45,math_grade8_2014,math-grade8-2014.js,multiple-choice,Which table contains only points that lie on the line represented by y = 2x 3 - 6,7,0.7299817997526763,1.599525569805532,0:0.0385|1:0.0385|2:0.0389|3:0.0386|4:0.0386|5:0.0386|6:0.0385|7:0.7300
46,math_grade8_2014,math-grade8-2014.js,multiple-choice,"The graph shows the number of text messages two students sent each day for 4 days. Based on the graph, which statement is true?",7,0.8110253269934516,1.2298403351153218,0:0.0270|1:0.0270|2:0.0270|3:0.0270|4:0.0270|5:0.0270|6:0.0271|7:0.8110
47,math_grade8_2014,math-grade8-2014.js,multiple-choice,The scatterplot shows the relationship between Marvin's age and the time it took him to run a mile. Which statement best describes the relationship between Marvin's age and the time it takes him to run a mile?,7,0.7321158868540195,1.590456454121019,0:0.0382|1:0.0382|2:0.0382|3:0.0382|4:0.0385|5:0.0383|6:0.0384|7:0.7321
48,math_grade8_2014,math-grade8-2014.js,multiple-choice,"Which relation has a domain of {3, 5, 8}",7,0.4592150280319924,2.5133056375181018,0:0.0767|1:0.0767|2:0.0797|3:0.0768|4:0.0769|5:0.0769|6:0.0772|7:0.4592
49,math_grade8_2014,math-grade8-2014.js,multiple-choice,What value of p makes this equation true? 2 p = − 3 ( p + 2 ) 4,6,0.7485468020936057,1.519273784124295,0:0.0349|1:0.0349|2:0.0353|3:0.0355|4:0.0380|5:0.0352|6:0.7485|7:0.0378
50,math_grade8_2014,math-grade8-2014.js,multiple-choice,A box contains 9 new light bulbs and 6 used light bulbs. Each light bulb is the same size and shape. Meredith will randomly select 2 light bulbs from the box without replacement. What is the probability Meredith will select a new light bulb and then a used light bulb?,4,0.5260719402929288,2.3285120105297037,0:0.0674|1:0.0674|2:0.0674|3:0.0676|4:0.5261|5:0.0677|6:0.0681|7:0.0684
1,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Two friends went out to dinner. The total bill was $38.90 before tax and tip. • The tax rate was 5.5%. • They wanted to tip 20% on the total before tax. Which expression could NOT be used to estimate the total cost including tax and tip?,7,0.5257622651345562,2.289507052545341,0:0.0566|1:0.0566|2:0.0601|3:0.0568|4:0.0573|5:0.1301|6:0.0568|7:0.5258
2,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,The original price of a holiday decoration was $28. The price decreased to $0.60 after the holiday was over. Which is closest to the percent decrease in the holiday decoration price?,4,0.5716277107283994,2.1877356555071232,0:0.0610|1:0.0610|2:0.0613|3:0.0610|4:0.5716|5:0.0611|6:0.0614|7:0.0615
3,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Which number has a value between − 9 and π?,7,0.5633442472382574,1.8825263025731793,0:0.0301|1:0.0301|2:0.2560|3:0.0301|4:0.0301|5:0.0301|6:0.0301|7:0.5633
4,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Look at these angles. Which two angles are complementary?,4,0.555083410665824,2.24025620468717,0:0.0632|1:0.0632|2:0.0632|3:0.0636|4:0.5551|5:0.0641|6:0.0640|7:0.0636
5,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Angle C and angle D are supplementary. The measure of angle D is 72°. What is the measure of angle C?,4,0.5883484308087086,2.133011309821545,0:0.0587|1:0.0587|2:0.0588|3:0.0588|4:0.5883|5:0.0589|6:0.0588|7:0.0589
6,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,A student made the square-based pyramid shown. What is the area of the base of this pyramid?,4,0.6885859992237993,1.7690473570521401,0:0.0444|1:0.0444|2:0.0444|3:0.0445|4:0.6886|5:0.0445|6:0.0445|7:0.0447
7,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Trapezoid MNPQ is graphed on the coordinate plane. Trapezoid MNPQ will be translated 3 units to the left and 2 units down. Which of these best represents the coordinates of N′?,7,0.5909078301631372,2.1244846574641696,0:0.0583|1:0.0583|2:0.0584|3:0.0583|4:0.0589|5:0.0586|6:0.0584|7:0.5909
8,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Each model shown consists of three squares and a triangle. The areas of the squares are given in square centimeters. For which model could the Pythagorean Theorem be used to prove that the triangle is a right triangle? Note: Models are not drawn to scale.,4,0.8281241689792864,1.144494087248839,0:0.0245|1:0.0245|2:0.0245|3:0.0246|4:0.8281|5:0.0246|6:0.0245|7:0.0246
9,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,A composite figure is shown. What is the area of this figure?,4,0.8042472904909572,1.2628990314163728,0:0.0279|1:0.0279|2:0.0280|3:0.0280|4:0.8042|5:0.0280|6:0.0280|7:0.0280
10,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,A rectangle as shown has a length of 0.9 centimeters and a width of 0.4 cm. A circle is drawn inside that touches the rectangle at two points. Which is closest to the area of the shaded region in the rectangle?,4,0.7924961389048417,1.3191190281922425,0:0.0293|1:0.0293|2:0.0316|3:0.0294|4:0.7925|5:0.0293|6:0.0294|7:0.0293
11,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Leslie built a walkway around a rectangular garden as shown. The walkway is the same width on all sides of the garden. What is the perimeter of this garden?,4,0.693734416608173,1.7486116378831027,0:0.0437|1:0.0437|2:0.0437|3:0.0437|4:0.6937|5:0.0437|6:0.0438|7:0.0438
12,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,"Which set has a domain of {2, 3} and a range of {5, 8}?",7,0.6901728597274417,1.7626876125035509,0:0.0438|1:0.0438|2:0.0463|3:0.0439|4:0.0439|5:0.0439|6:0.0442|7:0.6902
13,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,"Some students are selling candy bars to raise money to purchase new gym equipment. The more candy bars they sell, the more money they raise. Which of these is the independent variable in this situation?",7,0.43748183923288236,2.567875332898722,0:0.0802|1:0.0802|2:0.0802|3:0.0803|4:0.0811|5:0.0803|6:0.0803|7:0.4375
14,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,A line contains the points represented by this table of values. This line has a y-intercept of —,7,0.7398089365194288,1.5573000941716506,0:0.0366|1:0.0366|2:0.0400|3:0.0366|4:0.0366|5:0.0372|6:0.0367|7:0.7398
15,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Which graph appears to contain all the ordered pairs in this table?,7,0.6746616120785132,1.823431971877263,0:0.0464|1:0.0464|2:0.0464|3:0.0464|4:0.0467|5:0.0465|6:0.0465|7:0.6747
16,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,"Aaron has 5 ounces of water in a container. He adds 2.6 ounces of water each minute. Which table of values represents the number of ounces of water in the container, y, after x minutes?",7,0.6949064192536157,1.7437562228652412,0:0.0430|1:0.0430|2:0.0466|3:0.0430|4:0.0432|5:0.0431|6:0.0431|7:0.6949
17,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,Which equation represents all the values in the table?,7,0.7386322615964428,1.5622106371153213,0:0.0365|1:0.0365|2:0.0412|3:0.0365|4:0.0365|5:0.0376|6:0.0367|7:0.7386
18,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,What value of p makes this equation true? 2 p = − 3 ( p + 2 ) 4,6,0.7485468020936057,1.519273784124295,0:0.0349|1:0.0349|2:0.0353|3:0.0355|4:0.0380|5:0.0352|6:0.7485|7:0.0378
19,math_grade8_practice_2023,math-grade8-practice-2023.js,multiple-choice,The math club had $200 to buy supplies for t-shirt decorating. • They spent $10 for the first t-shirt and $8 for each additional t-shirt. • They purchased y t-shirts. Which inequality best represents this situation?,7,0.6093081283652668,2.0620507794346987,0:0.0556|1:0.0556|2:0.0563|3:0.0557|4:0.0557|5:0.0558|6:0.0560|7:0.6093
